"","local_health_unit","operation_name","city","state","zip","municipality","county","vendor_type","creation_date","address","lat","lon"
"115","NYC","HASSAN, ZEYAD","JAMAICA","NY",11433,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","10914 MERRICK  BOULEVARD
JAMAICA, NY 11433
","40.69678499400004"," -73.78428902199994"
"116","NYC","MELISSA DELI GROCERY NY CORP","RICHMOND HILL","NY",11418,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","12323 JAMAICA AVENUE
RICHMOND HILL, NY 11418
","40.70088001500005"," -73.82658200999998"
"117","NYC","JUBILEE VAPE & SMOKE INC.","NEW YORK","NY",10007,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","165 CHURCH  STREET
NEW YORK, NY 10007
","40.71511001400006"," -74.00758501799999"
"118","NYC","E TREMONT FAMILY DELI GROCERY CORP.","BRONX","NY",10457,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","541 EAST TREMONT AVENUE
BRONX, NY 10457
","40.846649986000045"," -73.89546096999999"
"119","NYC","SEM SEM DELI CORP","BROOKLYN","NY",11206,"BROOKLYN","NEW YORK CITY","DELICATESSEN","11/10/2020","75 HUMBOLDT STREET
BROOKLYN, NY 11206
","40.70396727800005"," -73.94096636999996"
"120","NYC","WADEE CONVENIENCE 4089 INC","MANHATTAN","NY",10032,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4089 BROADWAY WAY
MANHATTAN, NY 10032
","40.84434523300007"," -73.93898036599995"
"121","NYC","MIKE'S SMOKE SHOP INC","NEW YORK","NY",10028,"MANHATTAN","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","1666 1ST AVENUE
NEW YORK, NY 10028
","40.777369994000026"," -73.94879300799994"
"122","NYC","112 CENTRAL AVENUE FOOD CORP","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","112 CENTRAL AVENUE
BROOKLYN, NY 11221
","40.70014001800007"," -73.92900702299994"
"123","NYC","A.P. NEWS","NEW YORK","NY",10024,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","N/W/C BROADWAY & W 83RD STREET
NEW YORK, NY 10024
","40.78645002600007"," -73.97813989499997"
"124","NYC","SHETH, KIRIT","NEW YORK","NY",10019,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","N/E/C WEST 49TH ST & BROADWAY
NEW YORK, NY 10019
","40.760780028000056"," -73.98446990799994"
"125","NYC","LUIS RODRIGUEZ","BRONX","NY",10460,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1569 HOE AVENUE
BRONX, NY 10460
","40.83528001800005"," -73.88802303599994"
"126","NYC","GRAND MARS BAGEL & DELI INC","MASPETH","NY",11378,"QUEENS","NEW YORK CITY","DELICATESSEN","11/10/2020","6962 GRAND  AVENUE
MASPETH, NY 11378
","40.726781017000064"," -73.89334596399993"
"127","NYC","PYUN, KISUN","STATEN ISLAND","NY",10302,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1440 FOREST  AVENUE
STATEN ISLAND, NY 10302
","40.62430001400003"," -74.13630498299995"
"128","NYC","SAMZ GOURMET DELI CORP","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","472 RIDGEWOOD AVENUE
BROOKLYN, NY 11208
","40.68565001300004"," -73.87133299099997"
"129","NYC","DYCKMAN DELI & KWIK STOP INC","NEW YORK","NY",10040,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","201 DYCKMAN STREET
NEW YORK, NY 10040
","40.86482999900005"," -73.92659797999994"
"130","NYC","BROOKLYN GOURMET DELI CORP.","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","313 BEDFORD AVENUE
BROOKLYN, NY 11211
","40.713129999000046"," -73.96203498999995"
"131","NYC","1388 DELI GROCERY INC","NEW YORK","NY",10021,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1388 1ST AVENUE
NEW YORK, NY 10021
","40.76917002000005"," -73.95478103999994"
"132","NYC","A.S. & R. PETROLEUM INC","BRONX","NY",10471,"BRONX","NEW YORK CITY","CONVENIENCE/GAS","11/10/2020","5914 RIVERDALE AVENUE
BRONX, NY 10471
","40.90746999800007"," -73.90359803799998"
"133","NYC","PARITA SHAH","NEW YORK","NY",10022,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","N/E/C 3RD AVENUE
NEW YORK, NY 10022
","40.75865850300005"," -73.96869622399998"
"134","NYC","GOLDEN STAR DELI INC","BRONX","NY",10465,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3511 EAST TREMONT AVENUE
BRONX, NY 10465
","40.83098001800005"," -73.82626198899999"
"135","NYC","EMMERSON GOURMET CORP.","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","RESTAURANT/ATUPA","11/10/2020","1816 3RD AVENUE
NEW YORK, NY 10029
","40.78834001900003"," -73.94725702399995"
"136","NYC","HARRY & STEVE, INC","NEW YORK","NY",10003,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","275 1ST AVENUE
NEW YORK, NY 10003
","40.73254001400005"," -73.98192097199995"
"137","NYC","NEW AL-HABIB INC.","BELLROSE","NY",11426,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","252-02 HILLSIDE AVENUE
BELLROSE, NY 11426
","40.73564999300004"," -73.71541500699993"
"138","NYC","MEADOW TRADING INC","FRESH MEADOWS","NY",11365,"QUEENS","NEW YORK CITY","DISCOUNT STORE","11/10/2020","61-46 188TH STREET
FRESH MEADOWS, NY 11365
","40.73930999300006"," -73.78633303299995"
"139","NYC","STEP # 1 DELI GROCERY INC","NEW YORK","NY",10039,"MANHATTAN","NEW YORK CITY","DELICATESSEN","11/10/2020","685 LENOX AVENUE
NEW YORK, NY 10039
","40.82005999100005"," -73.93683597199998"
"140","NYC","BE SMART FOOD STORE, INC.","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4902 D AVENUE
BROOKLYN, NY 11203
","40.64989823500008"," -73.91996970999998"
"141","NYC","BUSY BEE FOOD EXCHANGE L.L.C.","BROOKLYN","NY",11222,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","185 NASSAU AVENUE
BROOKLYN, NY 11222
","40.72555998400003"," -73.94568499799993"
"142","NYC","J HOOKAH & DELI GROCERY CORP.","BRONX","NY",10456,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","397 EAST 167TH STREET
BRONX, NY 10456
","40.83095001100003"," -73.91071703899996"
"143","NYC","MARUTI GROCERY INC","BRONX","NY",10461,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3167 TREMONT AVENUE
BRONX, NY 10461
","40.837420002000044"," -73.83414701299995"
"144","NYC","RAINBOW CONVENIENCE STORE INC","NEW YORK","NY",10018,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","510 9TH  AVENUE
NEW YORK, NY 10018
","40.756169982000074"," -73.99405402799994"
"145","NYC","QUEENIE'S NEWS & STATIONERY INC","NEW YORK","NY",10065,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1278 1ST AVENUE
NEW YORK, NY 10065
","40.765580009000075"," -73.95740197699996"
"146","NYC","ALAUDDIN SUPERMARKET BRONX INC.","BRONX","NY",10461,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1450   SAINT PETERS AVENUE
BRONX, NY 10461
","40.83935999400006"," -73.84561798199996"
"147","NYC","TAVERAS FOOD CENTER CORP","BRONX","NY",10463,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","5193 BROADWAY
BRONX, NY 10463
","40.87448000000006"," -73.91021001799999"
"148","NYC","243 W 34TH ST RETAIL CORP","NEW YORK","NY",10001,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","243 WEST 34TH STREET
NEW YORK, NY 10001
","40.751790018000065"," -73.99211998699997"
"149","NYC","26 TOBACCO SHOP CORP","NEW YORK","NY",10009,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","26 C AVENUE
NEW YORK, NY 10009
","40.72136999600008"," -73.98068799399994"
"150","NYC","ABDOU KINGS DELI INC","NEW YORK","NY",10027,"MANHATTAN","NEW YORK CITY","DELICATESSEN","11/10/2020","2407 8TH AVENUE
NEW YORK, NY 10027
","40.812606826000035"," -73.94946679999998"
"151","NYC","FIFTH AVENUE NEWSSTAND INC","NEW YORK","NY",10017,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","99 5 AVENUE
NEW YORK, NY 10017
","40.67953000800003"," -73.97818398399994"
"152","NYC","ALSAEDI, ALI M. T.","BROOKLYN","NY",11232,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","767 4TH AVENUE
BROOKLYN, NY 11232
","40.65970001800008"," -73.99850800399997"
"153","NYC","ROCKAWAY BEACH GOURMET DELI INC.","ROCKAWAY BEACH","NY",11693,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","9209 ROCKAWAY BEACH BOULEVARD
ROCKAWAY BEACH, NY 11693
","40.58621998000007"," -73.81575803899995"
"154","NYC","FLATBUSH DELI CORP","BROOKLYN","NY",11226,"BROOKLYN","NEW YORK CITY","DELICATESSEN","11/10/2020","803 FLATBUSH AVENUE
BROOKLYN, NY 11226
","40.65309000700006"," -73.95919201599997"
"155","NYC","WEST 153 FOOD CENTER INC","NEW YORK","NY",10039,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2866 FREDRICK DOUGLASS BOULEVARD
NEW YORK, NY 10039
","40.82767000500007"," -73.93817498099997"
"156","NYC","KHAN GROCERY","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2554 CONEY ISLAND AVENUE
BROOKLYN, NY 11223
","40.59453998300006"," -73.96109403799994"
"157","NYC","JANDINGA DELI GROCERY STORE CORP","BRONX","NY",10459,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","900 HOE AVENUE
BRONX, NY 10459
","40.82107177300003"," -73.89019729099994"
"158","NYC","ZARA SMOKE SHOP INC","NEW YORK","NY",10018,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","580 8TH AVENUE
NEW YORK, NY 10018
","40.75486999000003"," -73.99129001099993"
"159","NYC","GOLD CITY SUPERMARKET INC.","FLUSHING","NY",11355,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","46-31 KISSENA BOULEVARD
FLUSHING, NY 11355
","40.75015998900005"," -73.81800103599994"
"160","NYC","836 EAST INC","BRONX","NY",10466,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","836 EAST 233RD STREET
BRONX, NY 10466
","40.89179001300005"," -73.85319295999994"
"161","NYC","91 CATHERINE GROCERY CORP","NEW YORK","NY",10031,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","91 HAMILTON  PLACE
NEW YORK, NY 10031
","40.82314000500003"," -73.95022002699994"
"162","NYC","NACMIAS SERVICE CENTER LLC","BROOKLYN","NY",11218,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","619 CONEY ISLAND AVENUE
BROOKLYN, NY 11218
","40.642249985000035"," -73.96946495999998"
"163","NYC","QUENTIN CORNER FOODMART CORP.","BROOKLYN","NY",11229,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1101 QUENTIN  ROAD
BROOKLYN, NY 11229
","40.60797998700008"," -73.96178998699997"
"164","NYC","76 GOURMET DELI INC","NEW YORK","NY",10021,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1448 1ST AVENUE
NEW YORK, NY 10021
","40.769900000000064"," -73.95424099399997"
"165","NYC","BASHAR DELI & GROCERY INC","BROOKLYN","NY",11212,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1167 LENOX ROAD
BROOKLYN, NY 11212
","40.66006002000006"," -73.91764401199998"
"166","NYC","ALEX DELI CORP.","BROOKLYN","NY",11235,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","324A BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
","40.57701173300006"," -73.96391706999998"
"167","NYC","7 ELEVEN, INC.","NEW YORK","NY",10010,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","333 EAST 23RD STREET
NEW YORK, NY 10010
","40.737350011000046"," -73.97910599299996"
"168","NYC","VALLE DELI & GROCERY CORP.","QUEENS VILLAGE","NY",11427,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","21844 HILLSIDE AVENUE
QUEENS VILLAGE, NY 11427
","40.72902699000008"," -73.74533303699997"
"169","NYC","351 HABIBI DELI GROCERY CORP","BRONX","NY",10457,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","351 EAST 173RD STREET
BRONX, NY 10457
","40.843399987000055"," -73.90475499199994"
"170","NYC","AMEER CONVENIENCE CORP.","BRONX","NY",10462,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","730 LYDIG AVENUE
BRONX, NY 10462
","40.85437001200006"," -73.86648296999994"
"171","NYC","NUR MOHAMMAD ALI","MANHATTAN","NY",10016,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","N|E|C EAST 32ND MADISON  AVENUE
MANHATTAN, NY 10016
","40.74745522200004"," -73.98318547399998"
"172","NYC","MARTIN'S NEWS SHOPS OF NEW YORK INC","NEW YORK","NY",10004,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","55 WATER STREET
NEW YORK, NY 10004
","40.70356716100008"," -74.00962806399997"
"173","NYC","TRISHA ENTERPRISE INC","BROAD CHANNEL","NY",11693,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","925 CROSS BAY  BOULEVARD
BROAD CHANNEL, NY 11693
","40.60595422600005"," -73.81965320399996"
"174","NYC","MIRANDA DELI FOOD CORP","BROOKLYN","NY",11234,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4402 AVENUE J
BROOKLYN, NY 11234
","40.627700007000044"," -73.93345202999996"
"175","NYC","BAYSIDE FARM MARKET INC.","BAYSIDE","NY",11361,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","20511 35TH AVENUE
BAYSIDE, NY 11361
","40.76696000600003"," -73.78223101299994"
"176","NYC","BODELI CORP","BRONX","NY",10461,"BRONX","NEW YORK CITY","DELICATESSEN","11/10/2020","2710A EAST TREMONT AVENUE
BRONX, NY 10461
","40.84247398700006"," -73.84540715999998"
"177","NYC","BROADWAY CORNER STORE CORP.","ASTORIA","NY",11103,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","38-02 BROADWAY
ASTORIA, NY 11103
","40.759180007000055"," -73.91973797899993"
"178","NYC","HUDSON CANDY & GROCERY CORP","NEW YORK","NY",10032,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","600 WEST 161ST STREET
NEW YORK, NY 10032
","40.83666998900003"," -73.94360502899997"
"179","NYC","OCEAN VIEW GOURMET AND DELI GROCERY INC.","BROOKLYN","NY",11224,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2925 SURF AVENUE
BROOKLYN, NY 11224
","40.57296999300007"," -73.99581498199996"
"180","NYC","MOHAMMAD A AMIN","NEW YORK","NY",10017,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","41 EAST MADISON AVENUE
NEW YORK, NY 10017
","40.75437314900006"," -73.97813049999996"
"181","NYC","LOPEZ, JAKELY","GLENDALE","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6921 CENTRAL AVENUE
GLENDALE, NY 11385
","40.704289982000034"," -73.88305097499995"
"182","NYC","ASTORIA SMOKE SHOP 1 CORP.","LONG ISLAND CITY","NY",11103,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4507 30TH  AVENUE
LONG ISLAND CITY, NY 11103
","40.76197998200007"," -73.91062198899994"
"183","NYC","71 AVE MART INC","FOREST HILLS","NY",11375,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9216 71ST AVENUE
FOREST HILLS, NY 11375
","40.710819988000026"," -73.85049800999997"
"184","NYC","GURUHARI NEWS STAND INC.","NEW YORK","NY",10011,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","57 WEST 16TH STREET
NEW YORK, NY 10011
","40.738660018000076"," -73.99555598099994"
"185","NYC","TEJEDA BROS. FOOD CORP","GLENDALE","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","7269 61ST  STREET
GLENDALE, NY 11385
","40.69878001300003"," -73.89383102499994"
"186","NYC","308 PATCHEN DELI & GROCERY INC","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","308 PATCHEN  AVENUE
BROOKLYN, NY 11223
","40.67997001600003"," -73.92561402799998"
"187","NYC","SHIRLEYN MINI KARKET CORP.","BRONX","NY",10455,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","808 EAST 149TH STREET
BRONX, NY 10455
","40.81247998400005"," -73.90620296499998"
"188","NYC","HSA GRILL AND GROCERY INC.","JAMAICA","NY",11434,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","112-03 SUTPHIN BOULEVARD
JAMAICA, NY 11434
","40.68745626600003"," -73.79467686099997"
"189","NYC","STOP ONE MANY MART CORP","BROOKLYN","NY",11237,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","173 WYCKOFF AVENUE
BROOKLYN, NY 11237
","40.70328000500007"," -73.91736103899996"
"190","NYC","MR ALEX & SAM EXPRESS CORP","NEW YORK","NY",10014,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","375A 6TH AVENUE
NEW YORK, NY 10014
","40.73274212100006"," -74.00027873499994"
"191","NYC","A&G DELI GROCERY CORP","BRONX","NY",10459,"BRONX","NEW YORK CITY","DELICATESSEN","11/10/2020","931 FOX STREET
BRONX, NY 10459
","40.82071998200007"," -73.89399799199998"
"192","NYC","HAMPDEN DELI GRILL 99 DISCOUNT PLUS DISCOUNT PLUS","NEW YORK","NY",10033,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","599 WEST 176TH STREET
NEW YORK, NY 10033
","40.84605998400008"," -73.93571497599999"
"193","NYC","JERSEY ST FOOD CORP","STATEN ISLAND","NY",10301,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","376 JERSEY STREET
STATEN ISLAND, NY 10301
","40.63930999100006"," -74.08772799799993"
"194","NYC","ROMAN KLEYNBURG","STATEN ISLAND","NY",10305,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1740 HYLAN BOULEVARD
STATEN ISLAND, NY 10305
","40.58627999400005"," -74.09189497799997"
"195","NYC","SKY VIEW CAFE & DELICATESSEN CORP","BRONX","NY",10471,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","5691 RIVERDALE AVENUE
BRONX, NY 10471
","40.90659999800005"," -73.90437302799995"
"196","NYC","ROSARIO BIENVENIDO","CORONA","NY",11368,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","38-15 104TH STREET
CORONA, NY 11368
","40.75099000700004"," -73.86213795899994"
"197","NYC","AMERICAN STOP DELI GROCERY CORP","BROOKLYN","NY",11218,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","422 DITMAS AVENUE
BROOKLYN, NY 11218
","40.635829992000026"," -73.97429503199999"
"198","NYC","SK MART CONVENIENCE INC","KEW GARDENS","NY",11415,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","12072 QUEENS BOULEVARD
KEW GARDENS, NY 11415
","40.712939981000034"," -73.82838001199997"
"199","NYC","BK NEWS STAND INC","NEW YORK","NY",10038,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","90 WILLIAM STREET
NEW YORK, NY 10038
","40.70820998900007"," -74.00766699299999"
"200","NYC","CHURCH ST DELI & GROCERY INC","NEW YORK","NY",10013,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","200 CHURCH STREET
NEW YORK, NY 10013
","40.716169989000036"," -74.00716801799996"
"201","NYC","J & C GROCERY & DELI OF NY INC","BRONX","NY",10458,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","566 EAST 188TH STREET
BRONX, NY 10458
","40.85690998000007"," -73.88798095899995"
"202","NYC","KHVP, INC.","NEW YORK","NY",10018,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","265 WEST 37TH STREET
NEW YORK, NY 10018
","40.754040014000054"," -73.99169502499996"
"203","NYC","JAM'S GROCERY & VARIETY STORE INC.","NEW YORK","NY",10035,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2290 2ND AVENUE
NEW YORK, NY 10035
","40.79796001400007"," -73.93685298699995"
"204","NYC","CORTELYOU GOURMET DELI INC","BROOKLYN","NY",11226,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1626 CORETELYOU ROAD
BROOKLYN, NY 11226
","40.64178001200003"," -73.96278198499994"
"205","NYC","7-ELEVEN INC","BROOKLYN","NY",11222,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","883 MANHATTAN AVENUE
BROOKLYN, NY 11222
","40.729800011000066"," -73.95426395999993"
"206","NYC","LEMON TREE FARM INC","BROOKLYN","NY",11231,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","312 COURT STREET
BROOKLYN, NY 11231
","40.68350001300007"," -73.99551096999994"
"207","NYC","RICKY DELI GROCERY CORP","BROOKLYN","NY",11237,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","43 WILSON AVENUE
BROOKLYN, NY 11237
","40.70277000800007"," -73.92913099099997"
"208","NYC","SPEEDYWAY LLC","STATEN ISLAND","NY",10305,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE/GAS","11/10/2020","951 BAY STREET
STATEN ISLAND, NY 10305
","40.619440018000034"," -74.06960498299998"
"209","NYC","ALZAEEM GROCERY CORP.","ASTORIA","NY",11106,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3318 31ST AVENUE
ASTORIA, NY 11106
","40.76310600700003"," -73.92140103199995"
"210","NYC","LA MIA FOOD MARKET CORP","LONG ISLAND CITY","NY",11101,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","24-16 40TH AVENUE
LONG ISLAND CITY, NY 11101
","40.75353001700006"," -73.93823398899997"
"211","NYC","2031 WEBSTER FOOD CORP","BRONX","NY",10457,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2031 WEBSTER AVENUE
BRONX, NY 10457
","40.85087999700005"," -73.89924598599998"
"212","NYC","R&P TOBACCO CORP","BRONX","NY",10463,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","306  WEST 231ST  STREET
BRONX, NY 10463
","40.880830004000074"," -73.90871803899995"
"213","NYC","AFREEN CANDY AND WIRELESS INC.","JACKSON HEIGHTS","NY",11372,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","7520 ROOSEVELT AVENUE
JACKSON HEIGHTS, NY 11372
","40.74690001600004"," -73.88967200799993"
"214","NYC","FOREST HILLS DELI BAGELS INC","FOREST HILLS","NY",11375,"QUEENS","NEW YORK CITY","DELICATESSEN","11/10/2020","11210 QUEENS BOULEVARD
FOREST HILLS, NY 11375
","40.71780001800005"," -73.83662302699997"
"215","NYC","FAMILY 25 FOOD, CORP","FAR ROCKAWAY","NY",11691,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","290 BEACH 14TH STREET
FAR ROCKAWAY, NY 11691
","40.59796116900003"," -73.74812494399998"
"216","NYC","SUNRISE EXPRESS DELI INC","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","72 RALPH AVENUE
BROOKLYN, NY 11221
","40.68750999900004"," -73.92377897799997"
"217","NYC","NOGOR CORP","WOODHAVEN","NY",11421,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","77-15 JAMAICA AVENUE
WOODHAVEN, NY 11421
","40.69190999500006"," -73.86424600799995"
"218","NYC","DELTAURANT CORP","NEW YORK","NY",10013,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","289 HUDSON STREET
NEW YORK, NY 10013
","40.72570000300004"," -74.00776103799996"
"219","NYC","THE GIFT SHOP CORP","NEW YORK","NY",10012,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","206 THOMPSON STREET
NEW YORK, NY 10012
","40.72862998200003"," -73.99937997299998"
"220","NYC","GATES 532 DELI CORP","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","532    GATES AVENUE
BROOKLYN, NY 11221
","40.68682000100006"," -73.94436702799999"
"221","NYC","LOS PRIMOS MINI MARKET INC.","BRONX","NY",10452,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1050 WOODYCREST AVENUE
BRONX, NY 10452
","40.83379000900004"," -73.92696602899997"
